wals_code,iso_code,glottocode,Name,latitude,longitude,genus,family,1A,2A Vowel Quality Inventories,3A Consonant-Vowel Ratio,4A Voicing in Plosives and Fricatives,5A Voicing and Gaps in Plosive Systems,6A Uvular Consonants,7A Glottalized Consonants,8A Lateral Consonants,9A The Velar Nasal,10A Vowel Nasalization,11A Front Rounded Vowels,12A Syllable Structure,13A Tone,14A Fixed Stress Locations,15A Weight-Sensitive Stress,16A Weight Factors in Weight-Sensitive Stress Systems,17A Rhythm Types,18A Absence of Common Consonants,19A Presence of Uncommon Consonants,20A Fusion of Selected Inflectional Formatives,21A Exponence of Selected Inflectional Formatives,22A Inflectional Synthesis of the Verb,23A Locus of Marking in the Clause,24A Locus of Marking in Possessive Noun Phrases,25A Locus of Marking: Whole-language Typology,26A Prefixing vs. Suffixing in Inflectional Morphology,27A Reduplication,28A Case Syncretism,29A Syncretism in Verbal Person/Number Marking,30A Number of Genders,31A Sex-based and Non-sex-based Gender Systems,32A Systems of Gender Assignment,33A Coding of Nominal Plurality,34A Occurrence of Nominal Plurality,35A Plurality in Independent Personal Pronouns,36A The Associative Plural,37A Definite Articles,38A Indefinite Articles,39A Inclusive/Exclusive Distinction in Independent Pronouns,40A Inclusive/Exclusive Distinction in Verbal Inflection,41A Distance Contrasts in Demonstratives,42A Pronominal and Adnominal Demonstratives,43A Third Person Pronouns and Demonstratives,44A Gender Distinctions in Independent Personal Pronouns,45A Politeness Distinctions in Pronouns,46A Indefinite Pronouns,47A Intensifiers and Reflexive Pronouns,48A Person Marking on Adpositions,49A Number of Cases,50A Asymmetrical Case-Marking,51A Position of Case Affixes,52A Comitatives and Instrumentals,53A Ordinal Numerals,54A Distributive Numerals,55A Numeral Classifiers,56A Conjunctions and Universal Quantifiers,57A Position of Pronominal Possessive Affixes,58A Obligatory Possessive Inflection,59A Possessive Classification,"60A Genitives, Adjectives and Relative Clauses",61A Adjectives without Nouns,62A Action Nominal Constructions,63A Noun Phrase Conjunction,64A Nominal and Verbal Conjunction,65A Perfective/Imperfective Aspect,66A The Past Tense,67A The Future Tense,68A The Perfect,69A Position of Tense-Aspect Affixes,70A The Morphological Imperative,71A The Prohibitive,72A Imperative-Hortative Systems,73A The Optative,74A Situational Possibility,75A Epistemic Possibility,76A Overlap between Situational and Epistemic Modal Marking,77A Semantic Distinctions of Evidentiality,78A Coding of Evidentiality,79A Suppletion According to Tense and Aspect,80A Verbal Number and Suppletion,"81A Order of Subject, Object and Verb",82A Order of Subject and Verb,83A Order of Object and Verb,"84A Order of Object, Oblique, and Verb",85A Order of Adposition and Noun Phrase,86A Order of Genitive and Noun,87A Order of Adjective and Noun,88A Order of Demonstrative and Noun,89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,93A Position of Interrogative Phrases in Content Questions,94A Order of Adverbial Subordinator and Clause,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A Alignment of Case Marking of Full Noun Phrases,99A Alignment of Case Marking of Pronouns,100A Alignment of Verbal Person Marking,101A Expression of Pronominal Subjects,102A Verbal Person Marking,103A Third Person Zero of Verbal Person Marking,104A Order of Person Markers on the Verb,105A Ditransitive Constructions: The Verb 'Give',106A Reciprocal Constructions,107A Passive Constructions,108A Antipassive Constructions,109A Applicative Constructions,110A Periphrastic Causative Constructions,111A Nonperiphrastic Causative Constructions,112A Negative Morphemes,113A Symmetric and Asymmetric Standard Negation,114A Subtypes of Asymmetric Standard Negation,115A Negative Indefinite Pronouns and Predicate Negation,116A Polar Questions,117A Predicative Possession,118A Predicative Adjectives,119A Nominal and Locational Predication,120A Zero Copula for Predicate Nominals,121A Comparative Constructions,122A Relativization on Subjects,123A Relativization on Obliques,124A 'Want' Complement Subjects,125A Purpose Clauses,126A 'When' Clauses,127A Reason Clauses,128A Utterance Complement Clauses,129A Hand and Arm,130A Finger and Hand,131A Numeral Bases,132A Number of Non-Derived Basic Colour Categories,133A Number of Basic Colour Categories,134A Green and Blue,135A Red and Yellow,136A M-T Pronouns,137A N-M Pronouns,138A Tea,139A Irregular Negatives in Sign Languages,140A Question Particles in Sign Languages,141A Writing Systems,142A Para-Linguistic Usages of Clicks,143F Postverbal Negative Morphemes,90B Prenominal relative clauses,144Y The Position of Negative Morphemes in Object-Initial Languages,90C Postnominal relative clauses,144P NegSOV Order,144J SVNegO Order,144N Obligatory Double Negation in SOV languages,144S SOVNeg Order,144X Verb-Initial with Clause-Final Negative,"144A Position of Negative Word With Respect to Subject, Object, and Verb",90G Double-headed relative clauses,90E Correlative relative clauses,144V Verb-Initial with Preverbal Negative,144I SNegVO Order,144R SONegV Order,143B Obligatory Double Negation,144M Multiple Negative Constructions in SOV Languages,144U Double negation in verb-initial languages,144G Optional Double Negation in SVO languages,144K SVONeg Order,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144F Obligatory Double Negation in SVO languages,90D Internally-headed relative clauses,144E Multiple Negative Constructions in SVO Languages,144D The Position of Negative Morphemes in SVO Languages,"81B Languages with two Dominant Orders of Subject, Object, and Verb",143E Preverbal Negative Morphemes,143C Optional Double Negation,90F Adjoined relative clauses,143A Order of Negative Morpheme and Verb,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144O Optional Double Negation in SOV languages,144Q SNegOV Order,144L The Position of Negative Morphemes in SOV Languages,144H NegSVO Order,144C Languages with different word order in negative clauses,144T The Position of Negative Morphemes in Verb-Initial Languages,143G Minor morphological means of signaling negation,143D Optional Triple Negation,39B Inclusive/Exclusive Forms in Pama-Nyungan,137B M in Second Person Singular,136B M in First Person Singular,109B Other Roles of Applied Objects,10B Nasal Vowels in West Africa,25B Zero Marking of A and P Arguments,21B Exponence of Tense-Aspect-Mood Inflection,108B Productivity of the Antipassive Construction,130B Cultural Categories of Languages with Identity of 'Finger' and 'Hand',58B Number of Possessive Nouns,79B Suppletion in Imperatives and Hortatives
bco,blc,bell1243,Bella Coola,52.5,-126.6666667,Bella Coola,Salishan,4 Moderately large,1 Small (2-4),5 High,1 No voicing contrast,1 Other,4 Uvular stops and continuants,2 Ejectives only,"2 /l/, no obstruent laterals",,,1 None,3 Complex,1 No tones,,,,,1 All present,1 None,,,,,,,2 Strongly suffixing,1 Productive full and partial reduplication,,,,,,1 Plural prefix,,,,1 Definite word distinct from demonstrative,"4 No indefinite, but definite article",,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,2 Possessive suffixes,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,2 Indirect only,2 Verbal affix or clitic,,,3 VSO,2 VS,2 VO,,2 Prepositions,2 Noun-Genitive,1 Adjective-Noun,2 Noun-Demonstrative,,1 Noun-Relative clause,,6 No question particle,,,4 VO and Prepositions,4 VO and NRel,3 VO and AdjN,,,,2 Subject affixes on verb,,,,3 Secondary-object construction,,,,,,,,3 Both,3 A/Cat,,2 Interrogative verb morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,,,,4 No clause-final neg,9 NegVSO,,,"1 Separate word, no double negation	Word&NoDoubleNeg",,,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,6 None,,,,,,1 NegVSO,4 None,,,,,,,,,,,,
ben,ben,beng1280,Bengali,24,90,Indic,Indo-European,4 Moderately large,3 Large (7-14),3 Average,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,3 Complex,1 No tones,2 Initial,8 Fixed stress (no weight-sensitivity),1 No weight,5 No rhythmic stress,1 All present,1 None,,,,,,,,,,,,,,,,,2 Unique affixal associative plural,,,,,,,,,,,1 Identical,,,,1 Case suffixes,,"6 First, two-th, three-th",2 Marked by reduplication,3 Obligatory,,,,,,,,,,2 No grammatical marking,"1 Present, no remoteness distinctions",1 Inflectional future exists,3 Other perfect,,,,,,,,,,,3 Tense and aspect,1 None,1 SOV,1 SV,1 OV,3 XOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Negative particle,,,,,2 Genitive,2 Nonverbal encoding,2 Identical,2 Possible,,,,1 Subject is left implicit,,,,,,,,,,,,,,1 Words derived from Sinitic cha,,,,1 Logical meanings,1 VNeg,,,,4 No NegSOV,,,1 Word&NoDoubleNeg,,8 SOVNeg,,,,,8 No SONegV,,,,,,4 Immed postverbal,,,,,,4 None,,,2 VNeg,,,4 No SNegOV,4 SOVNeg,,,,4 None,,,,,,,,,,,,5 None (= no suppletive imperatives reported in the reference material)
bma,tzm,cent2194,Berber (Middle Atlas),33,-5,Berber,Afro-Asiatic,4 Moderately large,1 Small (2-4),5 High,4 In both plosives and fricatives,3 Missing /p/,2 Uvular stops only,1 No glottalized consonants,"2 /l/, no obstruent laterals",3 No velar nasal,2 Contrast absent,1 None,3 Complex,1 No tones,7 Ultimate,8 Fixed stress (no weight-sensitivity),1 No weight,,1 All present,4 Pharyngeals,6 Ablaut/concatenative,1 Monoexponential case,4 6-7 categories per word,2 Dependent marking,2 Dependent marking,2 Dependent-marking,4 Equal prefixing and suffixing,1 Productive full and partial reduplication,1 No case marking,3 Not syncretic,2 Two,2 Sex-based,3 Semantic and formal,6 Mixed morphological plural,,5 Person-number stem + pronominal plural affix,,,,3 No inclusive/exclusive,3 No inclusive/exclusive,,,1 Unrelated,1 In 3rd person + 1st and/or 2nd person,1 No politeness distinction,,,3 Pronouns only,2 2 cases,4 Subtractive-quantitatively asymmetrical,2 Case prefixes,2 Differentiation,"6 First, two-th, three-th",,,,2 Possessive suffixes,2 Absent,2 Two classes,,,,2 'And' identical to 'with',2 Differentiation,1 Grammatical marking,4 No past tense,2 No inflectional future,4 No perfect,4 Mixed type,1 Second singular and second plural,3 Special imperative + normal negative,4 Neither type of system,2 Inflectional optative absent,2 Verbal constructions,,,,,4 None,1 None,3 VSO,2 VS,2 VO,1 VOX,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,6 Mixed,1 Numeral-Noun,1 Noun-Relative clause,,1 Initial,1 Initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,3 Nominative - accusative (marked nominative),1 Neutral,2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,2 No zero realization,2 A precedes P,1 Indirect-object construction,2 Distinct from reflexive,1 Present,3 No antipassive,8 No applicative construction,,2 Morphological but no compound,2 Negative particle,2 Asymmetric,5 A/Fin and A/Cat,1 Predicate negation also present,1 Question particle,,1 Verbal encoding,1 Different,2 Possible,1 Locational,4 Gap,4 Gap,2 Subject is expressed overtly,2 Balanced/deranked,2 Balanced/deranked,2 Balanced/deranked,2 Balanced/deranked,,,1 Decimal,,,,,1 No M-T pronouns,"3 N-M pronouns, non-paradigmatic",3 Others,,,,,,,,1 Noun-Relative clause (NRel) dominant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 m in second person singular,1 No m in first person singular,5 No applicative construction,,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,,1 None reported,1 A regular and a suppletive form alternate
brm,mya,nucl1310,Burmese,21,96,Burmese-Lolo,Sino-Tibetan,4 Moderately large,3 Large (7-14),3 Average,4 In both plosives and fricatives,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",1 Initial velar nasal,2 Contrast absent,1 None,2 Moderately complex,3 Complex tone system,,,,,1 All present,5 'Th' sounds,1 Exclusively concatenative,1 Monoexponential case,2 2-3 categories per word,2 Dependent marking,2 Dependent marking,2 Dependent-marking,2 Strongly suffixing,2 Full reduplication only,1 No case marking,1 No subject person/number marking,1 None,1 No gender,1 No gender,7 Plural word,,2 Number-indifferent pronouns,1 Associative same as additive plural,5 No definite or indefinite article,5 No definite or indefinite article,2 'We' the same as 'I',1 No person marking,2 Two-way contrast,,1 Unrelated,3 3rd person singular only,4 Pronouns avoided for politeness,,1 Identical,2 No person marking,7 8-9 cases,2 Symmetrical,1 Case suffixes,,8 Various,4 Marked by suffix,3 Obligatory,"3 Formally similar, with interrogative",,2 Absent,1 No possessive classification,3 Genitives and relative clauses collapsed,2 Without marking,5 Other,2 'And' identical to 'with',,2 No grammatical marking,4 No past tense,2 No inflectional future,"2 From 'finish', 'already'",2 Tense-aspect suffixes,5 No second-person imperatives,2 Normal imperative + special negative,4 Neither type of system,2 Inflectional optative absent,3 Other kinds of markers,3 Other,2 Overlap for either possibility or necessity,1 No grammatical evidentials,1 No grammatical evidentials,4 None,1 None,1 SOV,1 SV,1 OV,6 No dominant order,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,2 Noun-Numeral,2 Relative clause-Noun,1 Degree word-Adjective,6 No question particle,2 Not initial interrogative phrase,4 Subordinating suffix,1 OV and Postpositions,1 OV and RelN,2 OV and NAdj,2 Nominative - accusative (standard),2 Nominative - accusative (standard),1 Neutral,5 Optional pronouns in subject position,1 No person marking,1 No person marking,1 A and P do not or do not both occur on the verb,2 Double-object construction,1 No reciprocals,2 Absent,3 No antipassive,8 No applicative construction,2 Purposive but no sequential,4 Both,6 Double negation,2 Asymmetric,3 A/Cat,1 Predicate negation also present,2 Interrogative verb morphology,1 Locational,1 Verbal encoding,1 Different,2 Possible,1 Locational,4 Gap,4 Gap,1 Subject is left implicit,,,,,,,1 Decimal,,,,,1 No M-T pronouns,1 No N-M pronouns,3 Others,,,,,1 VNeg,1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,5 SO[Neg-V]Neg,5 Word&OnlyWithAnotherNeg,,18 ObligDoubleNeg,,,,,6 Prefix&OnlyWithAnotherNeg,3 [Neg-V]Neg,,,,,4 Immed postverbal,,,,,,2 [Neg-V],,,14 ObligDoubleNeg,,,4 No SNegOV,16 ObligDoubleNeg,,,,4 None,,,1 No m in second person singular,1 No m in first person singular,5 No applicative construction,,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
chl,cjh,uppe1439,Chehalis (Upper),46.58333333,-123,Tsamosan,Salishan,4 Moderately large,1 Small (2-4),5 High,1 No voicing contrast,1 Other,4 Uvular stops and continuants,2 Ejectives only,"2 /l/, no obstruent laterals",3 No velar nasal,,1 None,3 Complex,1 No tones,,,,,1 All present,1 None,,,,,,,,1 Productive full and partial reduplication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Indirect only,2 Verbal affix or clitic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Both,5 A/Fin and A/Cat,,,,,,,,,,,,,,,1 Identical,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chq,chq,quio1240,Chinantec (Quiotepec),17.58333333,-96.66666667,Chinantecan,Oto-Manguean,4 Moderately large,3 Large (7-14),3 Average,3 In fricatives alone,1 Other,1 None,4 Glottalized resonants only,"2 /l/, no obstruent laterals",,1 Contrast present,2 High and mid,1 Simple,3 Complex tone system,,,,,1 All present,5 'Th' sounds,,,,,,,4 Equal prefixing and suffixing,,,,,,,9 No plural,,,,,,,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,3 Prefixes and suffixes,,,,,,,,,,,,4 Mixed type,,,,,,,,,,,,3 VSO,2 VS,2 VO,,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,6 Mixed,1 Numeral-Noun,1 Noun-Relative clause,3 No dominant order,1 Initial,1 Initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,,,,,,,,,,,,,,,,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,,,,4 No clause-final neg,9 NegVSO,,,"1 Separate word, no double negation	Word&NoDoubleNeg",,,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,6 None,,,,,,1 NegVSO,4 None,,,,,,,,,,,,
cof,con,cofa1242,Cofán,0.1666666667,-77.16666667,Cofán,Cofán,4 Moderately large,2 Average (5-6),4 Moderately high,4 In both plosives and fricatives,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,1 No laterals,,,1 None,,,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Identical,2 Different,,5/5/2015,3 6-6.5,2 Green/blue,1 Red vs. yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dar,dry,dara1250,Darai,24,84,Indic,Indo-European,4 Moderately large,2 Average (5-6),4 Moderately high,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,2 Moderately complex,1 No tones,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dre,dhv,dehu1237,Drehu,-21,167.25,Oceanic,Austronesian,4 Moderately large,3 Large (7-14),3 Average,4 In both plosives and fricatives,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",1 Initial velar nasal,2 Contrast absent,1 None,2 Moderately complex,1 No tones,2 Initial,8 Fixed stress (no weight-sensitivity),1 No weight,1 Trochaic,1 All present,5 'Th' sounds,,,,,,,1 Little affixation,1 Productive full and partial reduplication,1 No case marking,1 No subject person/number marking,,,,7 Plural word,,5 Person-number stem + pronominal plural affix,,1 Definite word distinct from demonstrative,,5 Inclusive/exclusive,1 No person marking,2 Two-way contrast,1 Identical,,"2 3rd person only, but also non-singular",,,2 Differentiated,2 No person marking,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,2 Differentiation,"6 First, two-th, three-th",,1 Absent,,2 Possessive suffixes,2 Absent,2 Two classes,,,,,2 Differentiation,,,,,5 No tense-aspect inflection,5 No second-person imperatives,4 Special imperative + special negative,4 Neither type of system,2 Inflectional optative absent,2 Verbal constructions,3 Other,3 No overlap,1 No grammatical evidentials,1 No grammatical evidentials,,,7 No dominant order,3 No dominant order,2 VO,,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,2 Noun-Demonstrative,1 Numeral-Noun,1 Noun-Relative clause,2 Adjective-Degree word,1 Initial,2 Not initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,6 Active-inactive,6 Active - inactive,1 Neutral,1 Obligatory pronouns in subject position,1 No person marking,1 No person marking,1 A and P do not or do not both occur on the verb,4 Mixed,,1 Present,,,,2 Morphological but no compound,"4 Negative word, unclear if verb or particle",1 Symmetric,7 Non-assignable,,1 Question particle,,,,,,,,1 Subject is left implicit,1 Balanced,1 Balanced,1 Balanced,1 Balanced,2 Different,2 Different,3 Pure vigesimal,,,,,,,,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,7 No SVNegO,,,4 No clause-final neg,16 More than one position,,,"1 Separate word, no double negation	Word&NoDoubleNeg",8 No SNegVO,,,,,,4 No SVONeg,3 Immed preverbal,,,12 NegSVO/NegVOS,13 More than one construction,4 SVO or VOS,1 NegV,,,1 NegV,6 None,,,,1 NoDoubleNeg,,16 NegVOS/NegSVO,4 None,,,,,,,,,,,1 None reported,
ewe,ewe,ewee1241,Ewe,6.333333333,0.4166666667,Kwa,Niger-Congo,4 Moderately large,3 Large (7-14),3 Average,4 In both plosives and fricatives,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",1 Initial velar nasal,,1 None,2 Moderately complex,2 Simple tone system,,,,,1 All present,3 Labial-velars,,,,4 No marking,2 Dependent marking,5 Inconsistent or other,4 Equal prefixing and suffixing,1 Productive full and partial reduplication,1 No case marking,2 Syncretic,1 None,1 No gender,1 No gender,8 Plural clitic,,6 Person-number stem + nominal plural affix,1 Associative same as additive plural,2 Demonstrative word used as definite article,1 Indefinite word distinct from 'one',3 No inclusive/exclusive,1 No person marking,2 Two-way contrast,,,6 No gender distinctions,1 No politeness distinction,2 Generic-noun-based,2 Differentiated,3 Pronouns only,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,1 Identity,"6 First, two-th, three-th",,,,2 Possessive suffixes,2 Absent,2 Two classes,,,7 Restricted,2 'And' identical to 'with',,2 No grammatical marking,4 No past tense,1 Inflectional future exists,4 No perfect,,5 No second-person imperatives,2 Normal imperative + special negative,4 Neither type of system,2 Inflectional optative absent,2 Verbal constructions,1 Verbal constructions,2 Overlap for either possibility or necessity,1 No grammatical evidentials,1 No grammatical evidentials,1 Tense,1 None,2 SVO,1 SV,2 VO,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,,2 Final,2 Not initial interrogative phrase,1 Initial subordinator word,3 VO and Postpositions,4 VO and NRel,4 VO and NAdj,1 Neutral,1 Neutral,2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,2 No zero realization,2 A precedes P,,,2 Absent,3 No antipassive,8 No applicative construction,1 Sequential but no purposive,1 Neither,6 Double negation,3 Both,3 A/Cat,,1 Question particle,1 Locational,3 Mixed,1 Different,1 Impossible,,,,2 Subject is expressed overtly,,1 Balanced,1 Balanced,,,,1 Decimal,,,,,,,2 Words derived from Min Nan Chinese te,,,,,1 VNeg,,,1 Noun-Relative clause (NRel) dominant,,7 No SVNegO,,,,18 ObligDoubleNeg,,,,5 Word&OnlyWithAnotherNeg,,1 NegVNeg,,,,3 OnlyWithAnotherNeg,,1 SNegVONeg,,,14 ObligNeg,,1 NegV,,,14 ObligDoubleNeg,,,,,4 No NegSVO,,,4 None,,,,,5 No applicative construction,,1 Zero-marking,,4 no antipassive,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
ewo,ewo,ewon1239,Ewondo,4,12,Bantoid,Niger-Congo,4 Moderately large,3 Large (7-14),3 Average,4 In both plosives and fricatives,3 Missing /p/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,2 Moderately complex,3 Complex tone system,,,,,1 All present,3 Labial-velars,,,,,,,6 Strong prefixing,,,,,,,1 Plural prefix,,,,1 Definite word distinct from demonstrative,,,,3 Three-way contrast,1 Identical,,,,,,,,,9 No case affixes or adpositional clitics,,"6 First, two-th, three-th",,,,4 No possessive affixes,,,,,,,2 Differentiation,,,,,1 Tense-aspect prefixes,,,,,,,,,,,,2 SVO,1 SV,2 VO,,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,,1 Initial,2 Not initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,,,,2 Subject affixes on verb,,,,2 Double-object construction,,,,,,,2 Negative particle,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,2 Words derived from Min Nan Chinese te,,,,,1 VNeg,,,1 Noun-Relative clause (NRel) dominant,,5 Word&OnlyWithAnotherNeg,,,,19 OptDoubleNeg,,,,3 Word&OptDoubleNeg,,,,,10 SNegVO/SVNegO&NegTone,4 No SVONeg,,,,,15 OptNeg,,1 NegV,17 NegV or NegativeTone&VNeg,,15 OptDoubleNeg,,,,,4 No NegSVO,,,1 NegTone,,,,,,,,,,,,
eya,eya,eyak1241,Eyak,60.5,-145,Eyak,Na-Dene,4 Moderately large,1 Small (2-4),5 High,2 In plosives alone,1 Other,4 Uvular stops and continuants,2 Ejectives only,4 /l/ and lateral obstruent,,,1 None,3 Complex,1 No tones,,,,,5 No bilabials or nasals,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Obligatory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ga,gaa,gaaa1244,Gã,5.666666667,-0.1666666667,Kwa,Niger-Congo,4 Moderately large,3 Large (7-14),3 Average,4 In both plosives and fricatives,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,2 Moderately complex,3 Complex tone system,,,,,1 All present,3 Labial-velars,,,,,,,,,,,,,,2 Plural suffix,,,,1 Definite word distinct from demonstrative,1 Indefinite word distinct from 'one',,,,,,,,,,,,,,,,2 Marked by reduplication,,,,,,,,,,,,,,,,,,,,,,,,,,,2 SVO,1 SV,2 VO,,,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,,,,,,1 Initial subordinator word,,,4 VO and NAdj,,,,2 Subject affixes on verb,,,,,,,,,,,1 Negative affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],,,,,2 Suffix&NoDoubleNeg,,,,20 MorphNeg,,,,8 No SNegVO,,,,,,4 No SVONeg,,,,,6 S[V-Neg]O,,4 None,,,4 [V-Neg],,,,,4 No NegSVO,,,4 None,,,,,,,,,,,,
gbb,gbp,gbay1287,Gbeya Bossangoa,6.666666667,17.5,Gbaya-Manza-Ngbaka,Niger-Congo,4 Moderately large,3 Large (7-14),3 Average,4 In both plosives and fricatives,2 None missing in /p t k b d g/,1 None,3 Implosives only,"2 /l/, no obstruent laterals",,,1 None,2 Moderately complex,2 Simple tone system,,,,,1 All present,3 Labial-velars,,,,,,,2 Strongly suffixing,,,,,,,7 Plural word,,,1 Associative same as additive plural,3 Definite affix,1 Indefinite word distinct from 'one',,,,,,,,2 Generic-noun-based,,,,,9 No case affixes or adpositional clitics,1 Identity,,,1 Absent,,2 Possessive suffixes,2 Absent,2 Two classes,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,2 SVO,1 SV,2 VO,1 VOX,2 Prepositions,2 Noun-Genitive,1 Adjective-Noun,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,,2 Final,2 Not initial interrogative phrase,,4 VO and Prepositions,4 VO and NRel,3 VO and AdjN,,,,,,,,,2 Distinct from reflexive,,,,,,2 Negative particle,3 Both,1 A/Fin,,1 Question particle,,3 Mixed,1 Different,1 Impossible,2 Exceed,,,,,,,,,,,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,1 VNeg,,,1 Noun-Relative clause (NRel) dominant,,7 No SVNegO,,,,19 OptDoubleNeg,,,,5 Word&OnlyWithAnotherNeg,,,,,2 S(Neg)VONeg,2 OptDoubleNeg,"6 End, not immed postverbal",,,,15 OptNeg,,1 NegV,2 (Neg)VNeg,,15 OptDoubleNeg,,,,,4 No NegSVO,,,4 None,,,2 m in second person singular,2 m in first person singular,,,,,,,1 None reported,
