wals_code,iso_code,glottocode,Name,latitude,longitude,genus,family,1A,2A Vowel Quality Inventories,3A Consonant-Vowel Ratio,4A Voicing in Plosives and Fricatives,5A Voicing and Gaps in Plosive Systems,6A Uvular Consonants,7A Glottalized Consonants,8A Lateral Consonants,9A The Velar Nasal,10A Vowel Nasalization,11A Front Rounded Vowels,12A Syllable Structure,13A Tone,14A Fixed Stress Locations,15A Weight-Sensitive Stress,16A Weight Factors in Weight-Sensitive Stress Systems,17A Rhythm Types,18A Absence of Common Consonants,19A Presence of Uncommon Consonants,20A Fusion of Selected Inflectional Formatives,21A Exponence of Selected Inflectional Formatives,22A Inflectional Synthesis of the Verb,23A Locus of Marking in the Clause,24A Locus of Marking in Possessive Noun Phrases,25A Locus of Marking: Whole-language Typology,26A Prefixing vs. Suffixing in Inflectional Morphology,27A Reduplication,28A Case Syncretism,29A Syncretism in Verbal Person/Number Marking,30A Number of Genders,31A Sex-based and Non-sex-based Gender Systems,32A Systems of Gender Assignment,33A Coding of Nominal Plurality,34A Occurrence of Nominal Plurality,35A Plurality in Independent Personal Pronouns,36A The Associative Plural,37A Definite Articles,38A Indefinite Articles,39A Inclusive/Exclusive Distinction in Independent Pronouns,40A Inclusive/Exclusive Distinction in Verbal Inflection,41A Distance Contrasts in Demonstratives,42A Pronominal and Adnominal Demonstratives,43A Third Person Pronouns and Demonstratives,44A Gender Distinctions in Independent Personal Pronouns,45A Politeness Distinctions in Pronouns,46A Indefinite Pronouns,47A Intensifiers and Reflexive Pronouns,48A Person Marking on Adpositions,49A Number of Cases,50A Asymmetrical Case-Marking,51A Position of Case Affixes,52A Comitatives and Instrumentals,53A Ordinal Numerals,54A Distributive Numerals,55A Numeral Classifiers,56A Conjunctions and Universal Quantifiers,57A Position of Pronominal Possessive Affixes,58A Obligatory Possessive Inflection,59A Possessive Classification,"60A Genitives, Adjectives and Relative Clauses",61A Adjectives without Nouns,62A Action Nominal Constructions,63A Noun Phrase Conjunction,64A Nominal and Verbal Conjunction,65A Perfective/Imperfective Aspect,66A The Past Tense,67A The Future Tense,68A The Perfect,69A Position of Tense-Aspect Affixes,70A The Morphological Imperative,71A The Prohibitive,72A Imperative-Hortative Systems,73A The Optative,74A Situational Possibility,75A Epistemic Possibility,76A Overlap between Situational and Epistemic Modal Marking,77A Semantic Distinctions of Evidentiality,78A Coding of Evidentiality,79A Suppletion According to Tense and Aspect,80A Verbal Number and Suppletion,"81A Order of Subject, Object and Verb",82A Order of Subject and Verb,83A Order of Object and Verb,"84A Order of Object, Oblique, and Verb",85A Order of Adposition and Noun Phrase,86A Order of Genitive and Noun,87A Order of Adjective and Noun,88A Order of Demonstrative and Noun,89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,93A Position of Interrogative Phrases in Content Questions,94A Order of Adverbial Subordinator and Clause,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A Alignment of Case Marking of Full Noun Phrases,99A Alignment of Case Marking of Pronouns,100A Alignment of Verbal Person Marking,101A Expression of Pronominal Subjects,102A Verbal Person Marking,103A Third Person Zero of Verbal Person Marking,104A Order of Person Markers on the Verb,105A Ditransitive Constructions: The Verb 'Give',106A Reciprocal Constructions,107A Passive Constructions,108A Antipassive Constructions,109A Applicative Constructions,110A Periphrastic Causative Constructions,111A Nonperiphrastic Causative Constructions,112A Negative Morphemes,113A Symmetric and Asymmetric Standard Negation,114A Subtypes of Asymmetric Standard Negation,115A Negative Indefinite Pronouns and Predicate Negation,116A Polar Questions,117A Predicative Possession,118A Predicative Adjectives,119A Nominal and Locational Predication,120A Zero Copula for Predicate Nominals,121A Comparative Constructions,122A Relativization on Subjects,123A Relativization on Obliques,124A 'Want' Complement Subjects,125A Purpose Clauses,126A 'When' Clauses,127A Reason Clauses,128A Utterance Complement Clauses,129A Hand and Arm,130A Finger and Hand,131A Numeral Bases,132A Number of Non-Derived Basic Colour Categories,133A Number of Basic Colour Categories,134A Green and Blue,135A Red and Yellow,136A M-T Pronouns,137A N-M Pronouns,138A Tea,139A Irregular Negatives in Sign Languages,140A Question Particles in Sign Languages,141A Writing Systems,142A Para-Linguistic Usages of Clicks,143F Postverbal Negative Morphemes,90B Prenominal relative clauses,144Y The Position of Negative Morphemes in Object-Initial Languages,90C Postnominal relative clauses,144P NegSOV Order,144J SVNegO Order,144N Obligatory Double Negation in SOV languages,144S SOVNeg Order,144X Verb-Initial with Clause-Final Negative,"144A Position of Negative Word With Respect to Subject, Object, and Verb",90G Double-headed relative clauses,90E Correlative relative clauses,144V Verb-Initial with Preverbal Negative,144I SNegVO Order,144R SONegV Order,143B Obligatory Double Negation,144M Multiple Negative Constructions in SOV Languages,144U Double negation in verb-initial languages,144G Optional Double Negation in SVO languages,144K SVONeg Order,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144F Obligatory Double Negation in SVO languages,90D Internally-headed relative clauses,144E Multiple Negative Constructions in SVO Languages,144D The Position of Negative Morphemes in SVO Languages,"81B Languages with two Dominant Orders of Subject, Object, and Verb",143E Preverbal Negative Morphemes,143C Optional Double Negation,90F Adjoined relative clauses,143A Order of Negative Morpheme and Verb,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144O Optional Double Negation in SOV languages,144Q SNegOV Order,144L The Position of Negative Morphemes in SOV Languages,144H NegSVO Order,144C Languages with different word order in negative clauses,144T The Position of Negative Morphemes in Verb-Initial Languages,143G Minor morphological means of signaling negation,143D Optional Triple Negation,39B Inclusive/Exclusive Forms in Pama-Nyungan,137B M in Second Person Singular,136B M in First Person Singular,109B Other Roles of Applied Objects,10B Nasal Vowels in West Africa,25B Zero Marking of A and P Arguments,21B Exponence of Tense-Aspect-Mood Inflection,108B Productivity of the Antipassive Construction,130B Cultural Categories of Languages with Identity of 'Finger' and 'Hand',58B Number of Possessive Nouns,79B Suppletion in Imperatives and Hortatives
fur,fvr,furr1244,Fur,13.5,25,Fur,Nilo-Saharan,2 Moderately small,2 Average (5-6),2 Moderately low,2 In plosives alone,3 Missing /p/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",1 Initial velar nasal,2 Contrast absent,1 None,2 Moderately complex,2 Simple tone system,,,,,1 All present,1 None,,,,2 Dependent marking,2 Dependent marking,2 Dependent-marking,3 Weakly suffixing,,1 No case marking,3 Not syncretic,,,,6 Mixed morphological plural,,4 Person-number stem,,,,3 No inclusive/exclusive,3 No inclusive/exclusive,,,,6 No gender distinctions,1 No politeness distinction,,1 Identical,3 Pronouns only,4 4 cases,4 Subtractive-quantitatively asymmetrical,1 Case suffixes,1 Identity,,,1 Absent,,4 No possessive affixes,2 Absent,1 No possessive classification,,,,,,,,,,2 Tense-aspect suffixes,5 No second-person imperatives,2 Normal imperative + special negative,4 Neither type of system,2 Inflectional optative absent,,2 Affixes on verbs,,1 No grammatical evidentials,1 No grammatical evidentials,1 Tense,1 None,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,2 Noun-Numeral,1 Noun-Relative clause,,,2 Not initial interrogative phrase,,1 OV and Postpositions,2 OV and NRel,2 OV and NAdj,2 Nominative - accusative (standard),2 Nominative - accusative (standard),2 Accusative,2 Subject affixes on verb,2 Only the A argument,2 No zero realization,1 A and P do not or do not both occur on the verb,,,1 Present,,,,,6 Double negation,1 Symmetric,7 Non-assignable,,,,,,,,4 Gap,4 Gap,,,,,,,,1 Decimal,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,2 [V-Neg],,,1 Noun-Relative clause (NRel) dominant,4 No NegSOV,,6 SO[Neg-V-Neg],6 Suffix&OnlyWithAnotherNeg,,18 ObligDoubleNeg,,,,,6 Prefix&OnlyWithAnotherNeg,4 [Neg-V-Neg],,,,,,,,,,,2 [Neg-V],,,14 ObligDoubleNeg,,,4 No SNegOV,16 ObligDoubleNeg,,,,4 None,,,1 No m in second person singular,1 No m in first person singular,,,2 Non-zero marking,,,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
gar,grt,garo1247,Garo,25.66666667,90.5,Bodo-Garo,Sino-Tibetan,2 Moderately small,2 Average (5-6),3 Average,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,1 No laterals,2 No initial velar nasal,2 Contrast absent,1 None,2 Moderately complex,1 No tones,,,,,1 All present,1 None,1 Exclusively concatenative,1 Monoexponential case,2 2-3 categories per word,,,,2 Strongly suffixing,1 Productive full and partial reduplication,4 No syncretism,1 No subject person/number marking,,,,8 Plural clitic,"4 All nouns, always optional",4 Person-number stem,1 Associative same as additive plural,5 No definite or indefinite article,5 No definite or indefinite article,5 Inclusive/exclusive,1 No person marking,,,6 Related for non-human reference,6 No gender distinctions,1 No politeness distinction,1 Interrogative-based,1 Identical,1 No adpositions,7 8-9 cases,2 Symmetrical,6 Postpositional clitics,,"5 First/one-th, two-th, three-th",2 Marked by reduplication,3 Obligatory,,4 No possessive affixes,,,,,,,1 Identity,,,,,2 Tense-aspect suffixes,4 Second person number-neutral,4 Special imperative + special negative,4 Neither type of system,2 Inflectional optative absent,1 Affixes on verbs,2 Affixes on verbs,3 No overlap,2 Indirect only,2 Verbal affix or clitic,4 None,1 None,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,2 Noun-Numeral,2 Relative clause-Noun,,6 No question particle,2 Not initial interrogative phrase,4 Subordinating suffix,1 OV and Postpositions,1 OV and RelN,2 OV and NAdj,2 Nominative - accusative (standard),2 Nominative - accusative (standard),1 Neutral,5 Optional pronouns in subject position,1 No person marking,1 No person marking,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,,2 Absent,,,,2 Morphological but no compound,1 Negative affix,3 Both,3 A/Cat,,2 Interrogative verb morphology,,1 Verbal encoding,1 Different,1 Impossible,,,,1 Subject is left implicit,,,,,,,1 Decimal,,,,,,,,,,,,2 [V-Neg],1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,1 monoexponential TAM,,,,5 None (= no suppletive imperatives reported in the reference material)
ghb,guh,guah1255,Guahibo,5,-69,Guahiban,Guahiban,2 Moderately small,2 Average (5-6),3 Average,4 In both plosives and fricatives,4 Missing /g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,,,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,2 Different,,5/5/2015,3 6-6.5,2 Green/blue,1 Red vs. yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmb,gum,guam1248,Guambiano,2.5,-76.66666667,Barbacoan,Barbacoan,2 Moderately small,2 Average (5-6),3 Average,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,2 Moderately complex,,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,2 Different,,6 5.5,3 6-6.5,2 Green/blue,1 Red vs. yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gua,gug,para1311,Guaraní,-26,-56,Tupi-Guaraní,Tupian,2 Moderately small,2 Average (5-6),3 Average,3 In fricatives alone,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",3 No velar nasal,1 Contrast present,1 None,1 Simple,1 No tones,7 Ultimate,8 Fixed stress (no weight-sensitivity),1 No weight,,1 All present,1 None,1 Exclusively concatenative,5 No case,3 4-5 categories per word,1 Head marking,1 Head marking,1 Head-marking,6 Strong prefixing,,1 No case marking,3 Not syncretic,1 None,1 No gender,1 No gender,7 Plural word,"2 Only human nouns, optional",4 Person-number stem,4 No associative plural,1 Definite word distinct from demonstrative,"4 No indefinite, but definite article",5 Inclusive/exclusive,5 Inclusive/exclusive,3 Three-way contrast,2 Different stem,1 Unrelated,6 No gender distinctions,1 No politeness distinction,4 Mixed,,3 Pronouns only,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,2 Differentiation,"5 First/one-th, two-th, three-th",,1 Absent,,1 Possessive prefixes,2 Absent,1 No possessive classification,,,7 Restricted,1 'And' different from 'with',1 Identity,2 No grammatical marking,"1 Present, no remoteness distinctions",1 Inflectional future exists,4 No perfect,5 No tense-aspect inflection,2 Second singular,4 Special imperative + special negative,1 Maximal system,1 Inflectional optative present,,,,2 Indirect only,4 Separate particle,4 None,1 None,2 SVO,1 SV,2 VO,1 VOX,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,1 Numeral-Noun,,,,2 Not initial interrogative phrase,,3 VO and Postpositions,,4 VO and NAdj,2 Nominative - accusative (standard),2 Nominative - accusative (standard),4 Active,2 Subject affixes on verb,5 Both the A and P arguments,5 Zero in all 3rd person forms,5 A and P are fused,1 Indirect-object construction,2 Distinct from reflexive,2 Absent,3 No antipassive,8 No applicative construction,,2 Morphological but no compound,6 Double negation,3 Both,3 A/Cat,1 Predicate negation also present,1 Question particle,5 'Have',1 Verbal encoding,1 Different,2 Possible,1 Locational,4 Gap,3 Pronoun-retention,4 Desiderative verbal affix,1 Balanced,1 Balanced,1 Balanced,,2 Different,2 Different,1 Decimal,,,,,1 No M-T pronouns,1 No N-M pronouns,2 Words derived from Min Nan Chinese te,,,,,1 VNeg,,,,,5 Word&OnlyWithAnotherNeg,,,,18 ObligDoubleNeg,,,,5 Word&OnlyWithAnotherNeg,,1 NegVNeg,,,,4 No SVONeg,,2 SNegVNegO,,,14 ObligNeg,,1 NegV,,,14 ObligDoubleNeg,,,,,4 No NegSVO,,,4 None,,,1 No m in second person singular,1 No m in first person singular,5 No applicative construction,,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,,2 One,1 A regular and a suppletive form alternate
hak,hak,hakk1236,Hakka,25,116,Chinese,Sino-Tibetan,2 Moderately small,2 Average (5-6),3 Average,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,2 Moderately complex,3 Complex tone system,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,2 SVO,1 SV,2 VO,2 XVO,,,,1 Demonstrative-Noun,1 Numeral-Noun,2 Relative clause-Noun,3 No dominant order,,2 Not initial interrogative phrase,,,3 VO and RelN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,1 Relative clause-Noun (RelN) dominant,,,,7 No SVNegO,,,,2 SNegVO,,,,1 Word&NoDoubleNeg,,,,,,4 No SVONeg,3 Immed preverbal,,,,2 SNegVO,,1 NegV,,,1 NegV,,,,,4 No NegSVO,,,4 None,,,,,,,,,,,,
hba,heb,hebr1245,Hebrew (Modern Ashkenazic),31.75,35.16666667,Semitic,Afro-Asiatic,2 Moderately small,2 Average (5-6),3 Average,2 In plosives alone,2 None missing in /p t k b d g/,3 Uvular continuants only,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,3 Complex,1 No tones,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hix,hix,hixk1239,Hixkaryana,-1,-59,Cariban,Cariban,2 Moderately small,2 Average (5-6),3 Average,2 In plosives alone,4 Missing /g/,1 None,1 No glottalized consonants,"3 Laterals, but no /l/, no obstruent laterals",3 No velar nasal,2 Contrast absent,1 None,2 Moderately complex,1 No tones,1 No fixed stress,7 Not predictable,4 Long vowel or coda consonant,2 Iambic,1 All present,1 None,1 Exclusively concatenative,5 No case,3 4-5 categories per word,1 Head marking,1 Head marking,1 Head-marking,4 Equal prefixing and suffixing,3 No productive reduplication,1 No case marking,2 Syncretic,2 Two,3 Non-sex-based,2 Semantic,7 Plural word,"2 Only human nouns, optional",4 Person-number stem,1 Associative same as additive plural,5 No definite or indefinite article,5 No definite or indefinite article,5 Inclusive/exclusive,5 Inclusive/exclusive,3 Three-way contrast,1 Identical,2 Related for all demonstratives,"2 3rd person only, but also non-singular",1 No politeness distinction,,2 Differentiated,3 Pronouns only,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,2 Differentiation,1 None,1 No distributive numerals,1 Absent,1 Formally different,1 Possessive prefixes,1 Exists,1 No possessive classification,,,3 Ergative-Possessive,1 'And' different from 'with',3 Both expressed by juxtaposition,1 Grammatical marking,"2 Present, 2-3 remoteness distinctions",2 No inflectional future,4 No perfect,2 Tense-aspect suffixes,1 Second singular and second plural,1 Normal imperative + normal negative,1 Maximal system,2 Inflectional optative absent,,3 Other,,3 Direct and indirect,2 Verbal affix or clitic,1 Tense,1 None,5 OVS,2 VS,1 OV,5 OVX,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,,1 Numeral-Noun,1 Noun-Relative clause,2 Adjective-Degree word,6 No question particle,1 Initial interrogative phrase,2 Final subordinator word,1 OV and Postpositions,2 OV and NRel,2 OV and NAdj,1 Neutral,1 Neutral,6 Split,2 Subject affixes on verb,5 Both the A and P arguments,2 No zero realization,2 A precedes P,1 Indirect-object construction,3 Mixed,1 Present,3 No antipassive,8 No applicative construction,,2 Morphological but no compound,1 Negative affix,2 Asymmetric,1 A/Fin,,6 Interrogative intonation only,4 Conjunctional,2 Nonverbal encoding,2 Identical,2 Possible,3 Conjoined,4 Gap,2 Non-reduction,1 Subject is left implicit,3 Deranked,3 Deranked,3 Deranked,1 Balanced,,,6 Restricted,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,2 [V-Neg],,4 O[V-Neg]S,1 Noun-Relative clause (NRel) dominant,,,,,,20 MorphNeg,,,,,,,,,,,,,,,,,4 None,,,4 [V-Neg],,,,,,,,4 None,,,2 m in second person singular,1 No m in first person singular,5 No applicative construction,,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
hum,huu,muru1274,Huitoto (Murui),-1,-73.5,Huitoto,Huitotoan,2 Moderately small,2 Average (5-6),2 Moderately low,4 In both plosives and fricatives,3 Missing /p/,1 None,1 No glottalized consonants,1 No laterals,,,1 None,1 Simple,1 No tones,,,,,1 All present,5 'Th' sounds,,,,,,,2 Strongly suffixing,,,,,,,2 Plural suffix,,,,,,3 No inclusive/exclusive,3 No inclusive/exclusive,,,,,,,,,,,1 Case suffixes,,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,4 Neither type of system,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,,,2 Relative clause-Noun,1 Degree word-Adjective,,2 Not initial interrogative phrase,2 Final subordinator word,1 OV and Postpositions,1 OV and RelN,1 OV and AdjN,,,,,,,,,,,,,,,1 Negative affix,,,,,,,,,,,,4 Desiderative verbal affix,,,,,2 Different,2 Different,,,,,,,,,,,,,2 [V-Neg],1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,
ika,arh,arhu1242,Ika,10.66666667,-73.75,Aruak,Chibchan,2 Moderately small,3 Large (7-14),2 Moderately low,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,1 No laterals,3 No velar nasal,,1 None,2 Moderately complex,1 No tones,,,,,1 All present,1 None,,,,4 No marking,2 Dependent marking,5 Inconsistent or other,3 Weakly suffixing,3 No productive reduplication,4 No syncretism,2 Syncretic,1 None,1 No gender,1 No gender,7 Plural word,,5 Person-number stem + pronominal plural affix,,5 No definite or indefinite article,5 No definite or indefinite article,3 No inclusive/exclusive,3 No inclusive/exclusive,3 Three-way contrast,,1 Unrelated,6 No gender distinctions,,,,2 No person marking,6 6-7 cases,2 Symmetrical,6 Postpositional clitics,,1 None,,1 Absent,1 Formally different,1 Possessive prefixes,,,6 Highly differentiated,,8 No action nominals,,2 Differentiation,,,,,2 Tense-aspect suffixes,5 No second-person imperatives,2 Normal imperative + special negative,4 Neither type of system,2 Inflectional optative absent,1 Affixes on verbs,2 Affixes on verbs,2 Overlap for either possibility or necessity,3 Direct and indirect,6 Mixed,2 Aspect,1 None,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,,3 No dominant order,3 Internally headed,1 Degree word-Adjective,2 Final,,4 Subordinating suffix,1 OV and Postpositions,5 Other,2 OV and NAdj,4 Ergative - absolutive,,4 Active,2 Subject affixes on verb,5 Both the A and P arguments,4 Zero in all 3sg forms,2 A precedes P,4 Mixed,4 Identical to reflexive,2 Absent,3 No antipassive,3 Benefactive and other; both bases,2 Purposive but no sequential,2 Morphological but no compound,1 Negative affix,2 Asymmetric,1 A/Fin,,3 Mixture of previous two types,,,,,,2 Non-reduction,2 Non-reduction,1 Subject is left implicit,3 Deranked,3 Deranked,1 Balanced,1 Balanced,1 Identical,2 Different,1 Decimal,,,,,,,,,,,,2 [V-Neg],,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,1 Internally-headed relative clause dominant,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,4 No other roles (= Only benefactive),,2 Non-zero marking,,4 no antipassive,,,5 None (= no suppletive imperatives reported in the reference material)
jpn,jpn,nucl1643,Japanese,37,140,Japanese,Japanese,2 Moderately small,2 Average (5-6),3 Average,4 In both plosives and fricatives,2 None missing in /p t k b d g/,3 Uvular continuants only,1 No glottalized consonants,1 No laterals,3 No velar nasal,2 Contrast absent,1 None,2 Moderately complex,2 Simple tone system,,,,,1 All present,1 None,1 Exclusively concatenative,1 Monoexponential case,3 4-5 categories per word,2 Dependent marking,2 Dependent marking,2 Dependent-marking,2 Strongly suffixing,2 Full reduplication only,1 No case marking,1 No subject person/number marking,,,,2 Plural suffix,"2 Only human nouns, optional",8 Person stem + nominal plural affix,1 Associative same as additive plural,"4 No definite, but indefinite article",1 Indefinite word distinct from 'one',3 No inclusive/exclusive,1 No person marking,3 Three-way contrast,3 Different inflection,1 Unrelated,"2 3rd person only, but also non-singular",4 Pronouns avoided for politeness,1 Interrogative-based,1 Identical,2 No person marking,7 8-9 cases,2 Symmetrical,6 Postpositional clitics,2 Differentiation,"4 One-th, two-th, three-th",4 Marked by suffix,3 Obligatory,"3 Formally similar, with interrogative",4 No possessive affixes,2 Absent,1 No possessive classification,2 Genitives and adjectives collapsed,7 Marked by mixed or other strategies,4 Double-Possessive,2 'And' identical to 'with',2 Differentiation,2 No grammatical marking,"1 Present, no remoteness distinctions",2 No inflectional future,4 No perfect,2 Tense-aspect suffixes,4 Second person number-neutral,2 Normal imperative + special negative,4 Neither type of system,2 Inflectional optative absent,1 Affixes on verbs,3 Other,2 Overlap for either possibility or necessity,2 Indirect only,2 Verbal affix or clitic,4 None,1 None,1 SOV,1 SV,1 OV,3 XOV,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,2 Relative clause-Noun,1 Degree word-Adjective,2 Final,2 Not initial interrogative phrase,2 Final subordinator word,1 OV and Postpositions,1 OV and RelN,1 OV and AdjN,2 Nominative - accusative (standard),2 Nominative - accusative (standard),1 Neutral,5 Optional pronouns in subject position,1 No person marking,1 No person marking,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,2 Distinct from reflexive,1 Present,3 No antipassive,8 No applicative construction,,2 Morphological but no compound,1 Negative affix,2 Asymmetric,5 A/Fin and A/Cat,1 Predicate negation also present,1 Question particle,1 Locational,3 Mixed,1 Different,1 Impossible,1 Locational,4 Gap,4 Gap,4 Desiderative verbal affix,2 Balanced/deranked,2 Balanced/deranked,1 Balanced,1 Balanced,1 Identical,2 Different,1 Decimal,7/6/2015,7/11/2015,1 Green vs. blue,1 Red vs. yellow,1 No M-T pronouns,1 No N-M pronouns,1 Words derived from Sinitic cha,,,,2 Affective meanings,2 [V-Neg],1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,6 Internally-headed occurs as nondominant type,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,2 m in second person singular,1 No m in first person singular,5 No applicative construction,,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
jiv,jiv,shua1257,Jivaro,-2.5,-78,Jivaroan,Jivaroan,2 Moderately small,1 Small (2-4),3 Average,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,1 No laterals,2 No initial velar nasal,,1 None,,,,,,,1 All present,1 None,,,,3 Double marking,3 Double marking,3 Double-marking,2 Strongly suffixing,,,,,,,2 Plural suffix,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,1 Absent,,,,,,,,,,2 No grammatical marking,"1 Present, no remoteness distinctions",1 Inflectional future exists,3 Other perfect,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,,,1 Genitive-Noun,1 Adjective-Noun,,1 Numeral-Noun,,1 Degree word-Adjective,,,,,,1 OV and AdjN,,,,,,,,,,,,,,,1 Negative affix,,,,,,,,,,,,,,,,,2 Different,1 Identical,,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,2 [V-Neg],,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,2 m in second person singular,1 No m in first person singular,,,2 Non-zero marking,,,2 Farmer-foragers,,
kly,mwp,kala1377,Kala Lagaw Ya,-10.11666667,142.1166667,Pama-Nyungan,Australian,2 Moderately small,2 Average (5-6),3 Average,4 In both plosives and fricatives,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,3 Complex,1 No tones,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 8-9 cases,5 Qualitatively asymmetrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Indirect-object construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
